Symbol,Date,Open,High,Low,Close,Volume,OpenInt
CUX20,27-Apr-2018,610,610,609,609,0,0
CUX21,27-Apr-2018,601.25,601.25,600.25,600.25,0,0
CUX22,27-Apr-2018,592.25,592.25,591.25,591.25,0,0
CUZ18,27-Apr-2018,621,621,619.5,619.5,0,480
CUZ19,27-Apr-2018,616.75,616.75,616,616,0,0
CUZ20,27-Apr-2018,609.25,609.25,608.25,608.25,0,0
CUZ21,27-Apr-2018,600.5,600.5,599.5,599.5,0,0
CUZ22,27-Apr-2018,591.5,591.5,590.5,590.5,0,0
D6,27-Apr-2018,0.777,0.7796,0.7752,0.7794,57778,122267
D6.C,27-Apr-2018,0.7777,0.7805,0.776,0.78,65809,114272
D6H19,27-Apr-2018,0.782,0.7842,0.782,0.7842,0,99
D6H20,27-Apr-2018,0.7866,0.7888,0.7866,0.7888,0,0
D6H21,27-Apr-2018,0.7892,0.7916,0.7892,0.7916,0,0
D6H22,27-Apr-2018,0.7916,0.794,0.7916,0.794,0,0
D6H23,27-Apr-2018,0.794,0.7966,0.794,0.7966,0,0
D6K18,27-Apr-2018,0.7763,0.78,0.7762,0.7794,459,183
D6M18,27-Apr-2018,0.7777,0.7805,0.776,0.78,56714,115262
D6M19,27-Apr-2018,0.7831,0.7854,0.7822,0.7854,0,11
D6M20,27-Apr-2018,0.7875,0.7896,0.7875,0.7896,0,0
D6M21,27-Apr-2018,0.7898,0.7922,0.7898,0.7922,0,0
D6M22,27-Apr-2018,0.7922,0.7947,0.7922,0.7947,0,0
D6N18,27-Apr-2018,0.7774,0.7806,0.7774,0.7806,330,256
D6Q18,27-Apr-2018,0.7788,0.781,0.7778,0.781,0,0
D6U18,27-Apr-2018,0.7792,0.7818,0.7782,0.7816,145,3280
D6U19,27-Apr-2018,0.7843,0.7865,0.7843,0.7865,0,2
D6U20,27-Apr-2018,0.7881,0.7903,0.7881,0.7903,0,0
D6U21,27-Apr-2018,0.7904,0.7928,0.7904,0.7928,0,0
D6U22,27-Apr-2018,0.7928,0.7954,0.7928,0.7954,0,0
D6Z18,27-Apr-2018,0.7792,0.783,0.7792,0.783,130,3174
D6Z19,27-Apr-2018,0.7854,0.7876,0.7854,0.7876,0,0
D6Z20,27-Apr-2018,0.7886,0.7909,0.7886,0.7909,0,0
D6Z21,27-Apr-2018,0.791,0.7934,0.791,0.7934,0,0
D6Z22,27-Apr-2018,0.7934,0.796,0.7934,0.796,0,0
DA,27-Apr-2018,14.98,15.12,14.96,15.07,163,3917
DA.C,27-Apr-2018,14.98,15.07,14.98,15.07,226,3940
DAF19,27-Apr-2018,16,16.05,16,16.05,2,304
DAF20,27-Apr-2018,16.1,16.1,16.1,16.1,0,0
DAG19,27-Apr-2018,15.96,15.96,15.96,15.96,0,232
DAG20,27-Apr-2018,16.05,16.05,16.05,16.05,0,0
