Symbol,Date,Open,High,Low,Close,Volume
ACYTX,26-Apr-2018,11.61,11.61,11.61,11.61,0
ACZTX,26-Apr-2018,17.7,17.7,17.7,17.7,0
ADAIX,26-Apr-2018,9.22,9.22,9.22,9.22,0
ADANX,26-Apr-2018,9.22,9.22,9.22,9.22,0
ADAQX,26-Apr-2018,17.97,17.97,17.97,17.97,0
ADAVX,26-Apr-2018,4.15,4.15,4.15,4.15,0
ADBLX,26-Apr-2018,10.38,10.38,10.38,10.38,0
ADCCX,26-Apr-2018,21.78,21.78,21.78,21.78,0
ADCIX,26-Apr-2018,23.33,23.33,23.33,23.33,0
ADCVX,26-Apr-2018,23.03,23.03,23.03,23.03,0
ADCYX,26-Apr-2018,23.35,23.35,23.35,23.35,0
ADDVX,26-Apr-2018,10.43,10.43,10.43,10.43,0
ADECX,26-Apr-2018,14.15,14.15,14.15,14.15,0
ADFAX,26-Apr-2018,10.43,10.43,10.43,10.43,0
ADFIX,26-Apr-2018,10.42,10.42,10.42,10.42,0
ADGAX,26-Apr-2018,20.51,20.51,20.51,20.51,0
ADGBX,26-Apr-2018,18.31,18.31,18.31,18.31,0
ADGCX,26-Apr-2018,17.22,17.22,17.22,17.22,0
ADGGX,26-Apr-2018,23.35,23.35,23.35,23.35,0
ADGIX,26-Apr-2018,21.36,21.36,21.36,21.36,0
ADGKX,26-Apr-2018,20.69,20.69,20.69,20.69,0
ADGRX,26-Apr-2018,19.82,19.82,19.82,19.82,0
ADGYX,26-Apr-2018,21.11,21.11,21.11,21.11,0
ADGZX,26-Apr-2018,21.41,21.41,21.41,21.41,0
ADIVX,26-Apr-2018,14.04,14.04,14.04,14.04,0
ADJEX,26-Apr-2018,13.61,13.61,13.61,13.61,0
ADJPX,26-Apr-2018,15.14,15.14,15.14,15.14,0
ADKSX,26-Apr-2018,21.92,21.92,21.92,21.92,0
ADLIX,26-Apr-2018,10.37,10.37,10.37,10.37,0
ADMQX,26-Apr-2018,11.31,11.31,11.31,11.31,0
ADMWX,26-Apr-2018,11.37,11.37,11.37,11.37,0
ADMZX,26-Apr-2018,11.35,11.35,11.35,11.35,0
ADNIX,26-Apr-2018,16.78,16.78,16.78,16.78,0
ADNPX,26-Apr-2018,16.71,16.71,16.71,16.71,0
ADNYX,26-Apr-2018,16.76,16.76,16.76,16.76,0
ADOAX,26-Apr-2018,17.74,17.74,17.74,17.74,0
ADOCX,26-Apr-2018,12.57,12.57,12.57,12.57,0
ADOIX,26-Apr-2018,17.85,17.85,17.85,17.85,0
ADOZX,26-Apr-2018,13.72,13.72,13.72,13.72,0
ADPAX,26-Apr-2018,11.56,11.56,11.56,11.56,0
ADPBX,26-Apr-2018,11.54,11.54,11.54,11.54,0
