Symbol,Date,Open,High,Low,Close,Volume
0JLW.L,27-Apr-2018,34.64,34.64,34.535,34.535,43000
0JMU.L,27-Apr-2018,42.3,42.8662,42.3,42.6,4939
0JNI.L,27-Apr-2018,17.7975,18.12,17.7975,17.9125,86014
0JNL.L,27-Apr-2018,89.456,90.96,89.38,89.38,1239465
0JPB.L,27-Apr-2018,169.47,169.47,169.06,169.06,18
0JQI.L,27-Apr-2018,18.7975,18.7975,18.75,18.75,71
0JR2.L,27-Apr-2018,15.9705,16.22,15.9705,16.22,209
0JSU.L,27-Apr-2018,59.5018,59.68,59.3991,59.4,349
0JT5.L,27-Apr-2018,189.7454,190.4,189.7454,190.4,35
0JTZ.L,27-Apr-2018,248.73,260.15,248.73,260.15,34
0JVS.L,27-Apr-2018,158.4,158.9453,156.5976,157.9,268
0JWO.L,27-Apr-2018,118.4,118.8,116.7,116.7,34777
0JXF.L,27-Apr-2018,75.8877,76.5654,73.35,73.35,4372
0JXZ.L,27-Apr-2018,76.088,76.656,75.46,75.46,17263
0JYZ.L,27-Apr-2018,317.3,317.4,315.3748,317.4,30062
0JZ8.L,27-Apr-2018,17.23,17.63,17.23,17.51,785
0K11.L,27-Apr-2018,27.46,27.6427,26.99,26.99,1635
0K2K.L,27-Apr-2018,72.65,72.65,72.3,72.3,656
0K4O.L,27-Apr-2018,80.675,82.25,80.65,82.25,5360
0K5E.L,27-Apr-2018,65.5,65.5,63.8769,64.4,1694
0K78.L,27-Apr-2018,16.845,16.8713,16.57,16.6775,39190
0K7F.L,27-Apr-2018,74.6806,76.8208,73.7419,73.76,49899
0K7Y.L,27-Apr-2018,24.405,25.359,24.37,25.245,83271
0K80.L,27-Apr-2018,163.99,164,163.21,163.21,240
0K82.L,27-Apr-2018,23.3,23.3,22.95,23.075,65
0K85.L,27-Apr-2018,52.58,52.85,52.39,52.85,600
0K8D.L,27-Apr-2018,5.9405,5.9695,5.87,5.87,738
0K8E.L,27-Apr-2018,33.6485,33.7,33.6485,33.7,403
0K8N.L,27-Apr-2018,18.56,18.6516,18.5197,18.6,691
0K8W.L,27-Apr-2018,7.255,7.255,7.175,7.24,3085
0K96.L,27-Apr-2018,6.485,6.505,6.4638,6.485,82544
0K9A.L,27-Apr-2018,6.8439,6.87,6.825,6.865,1398
0K9H.L,27-Apr-2018,3.4,3.4,3.374,3.3875,7640
0K9N.L,27-Apr-2018,12.615,12.6785,12.61,12.61,197
0K9W.L,27-Apr-2018,34.04,34.27,33.76,34.03,35154
0KA0.L,27-Apr-2018,72.03,72.92,71.595,72.72,117912
0KA3.L,27-Apr-2018,31.56,31.96,31.2546,31.89,2067
0KB3.L,27-Apr-2018,51.55,51.8,51.5,51.63,7558
0KBQ.L,27-Apr-2018,34.7312,34.9411,34.2016,34.24,107643
0KBS.L,27-Apr-2018,29.65,29.66,29.52,29.64,6899
0KBT.L,27-Apr-2018,2.576,2.5791,2.568,2.568,19768
0KBU.L,27-Apr-2018,14.738,14.738,14.69,14.69,200
0KBX.L,27-Apr-2018,7.05,7.125,7.04,7.04,2819
0KBZ.L,27-Apr-2018,12.8137,12.9997,12.6033,12.8125,762125
